placement,lat,lng,altitude,speed,rpm,payload,accelleration,odometer,fuelRate,totalFuel,accelerator,brakePressure,brakeSwitch,parkingSwitch,gear,distanceTraveled,fuelConsumed,travelTime,emission,speedLimit,timestamp,brake,fuelConsumed_noRound
"{'x': 292.7735290527344, 'y': 435.6712341308594, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013664172729477286, 'roll': -8.750231063459069e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': -0.000230656966, 'y': 0.00166026922, 'z': -0.000262212823}",683256.063,1.8,855.2021,0,876,0.0,1,0,0.0,0.005,11,0.014,80,37631,0,0.005200000000058935
"{'x': 292.7735290527344, 'y': 435.6712646484375, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013664172729477286, 'roll': -8.750231063459069e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': 1.50205233e-06, 'y': -0.00319257681, 'z': 0.000108125671}",683256.063,1.8,855.2016,0,877,0.0,1,0,0.0,0.006,12,0.015,80,37632,0,0.005700000000047112
"{'x': 292.7735290527344, 'y': 435.6712341308594, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013664172729477286, 'roll': -9.031027730088681e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': 0.00155532546, 'y': 0.00139802811, 'z': -0.000519427354}",683256.063,1.8,855.2011,0,878,0.0,1,0,0.0,0.006,13,0.017,80,37633,0,0.006200000000035288
"{'x': 292.7735290527344, 'y': 435.6712341308594, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013664172729477286, 'roll': -9.031027730088681e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': -0.000253510429, 'y': 0.00136378361, 'z': -0.000149209125}",683256.063,1.8,855.2006,0,879,0.0,1,0,0.0,0.007,14,0.018,80,37634,0,0.006700000000023465
"{'x': 292.7735290527344, 'y': 435.6712341308594, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013664172729477286, 'roll': -9.031027730088681e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': 0.0007714933, 'y': 0.00143414992, 'z': 2.84775815e-05}",683256.063,1.8,855.2001,0,880,0.0,1,0,0.0,0.007,15,0.019,80,37635,0,0.0072000000000116415
"{'x': 292.7735290527344, 'y': 435.6712341308594, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013645199942402542, 'roll': -8.746436651563272e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': 0.000386791769, 'y': 0.0009977373, 'z': 4.660754e-06}",683256.063,2.16,855.1995,0,882,0.0,1,0,0.0,0.008,16,0.021,80,37636,0,0.007800000000088403
"{'x': 292.7735290527344, 'y': 435.6712646484375, 'z': -20380.920013427734, 'heading': 0.5500834584236145, 'pitch': -0.00013645199942402542, 'roll': -8.746436651563272e-05}",49.38481469541404,7.604097708832711,435.7,0.0,550,24.514,"{'x': -0.00016775071, 'y': -0.00365679688, 'z': 0.000165339821}",683256.063,1.8,855.199,0,883,0.0,1,0,0.0,0.008,17,0.022,80,37637,0,0.00830000000007658
"{'x': 292.7735595703125, 'y': 435.6712951660156, 'z': -20380.91909790039, 'heading': 0.5500835180282593, 'pitch': -9.08035653992556e-05, 'roll': -9.042410965776071e-05}",49.38481468718975,7.604097709252278,435.7,0.0,554,24.514,"{'x': -0.000231737518, 'y': 0.000110695953, 'z': 0.002330944}",683256.063,2.52,855.1983,25,813,0.0,0,1,0.0,0.009,18,0.024,80,37638,0,0.009000000000014552
"{'x': 292.79144287109375, 'y': 435.6722717285156, 'z': -20380.863555908203, 'heading': 0.5500833988189697, 'pitch': 0.0001040085990098305, 'roll': -9.258700447389856e-05}",49.384814188249834,7.604097955118588,435.7,0.5,361,24.514,"{'x': 7.425653e-05, 'y': -0.000502303, 'z': -0.2303102}",683256.063,4.32,855.1971,27,814,0.0,0,1,0.14,0.01,19,0.027,80,37639,0,0.010200000000054388
"{'x': 292.886962890625, 'y': 435.6726989746094, 'z': -20380.570373535156, 'heading': 0.5500831604003906, 'pitch': 0.00019185242126695812, 'roll': -9.816499368753284e-05}",49.38481155455981,7.604099268363555,435.7,1.6,412,24.514,"{'x': 0.00166793948, 'y': -0.002278086, 'z': -0.352902561}",683256.063,5.04,855.1957,29,815,0.0,0,1,0.58,0.012,20,0.031,80,37640,0,0.01160000000004402
"{'x': 293.10394287109375, 'y': 435.67279052734375, 'z': -20379.903289794922, 'heading': 0.5500825643539429, 'pitch': 0.0002571566146798432, 'roll': -9.592621063347906e-05}",49.384805562072025,7.60410225148551,435.7,3.1,564,24.514,"{'x': 0.0002209567, 'y': -0.004995987, 'z': -0.42849347}",683256.063,6.12,855.194,30,816,0.0,0,1,1.44,0.013,21,0.036,80,37641,0,0.013300000000072032
"{'x': 293.4521484375, 'y': 435.6722717285156, 'z': -20378.833221435547, 'heading': 0.5500825047492981, 'pitch': 0.00023681782477069646, 'roll': -9.486373164691031e-05}",49.384795949528375,7.604107038745918,435.7,4.6,759,24.514,"{'x': 0.0001778258, 'y': 6.3397456e-05, 'z': -0.378935367}",683256.063,7.2,855.192,30,817,0.0,0,1,2.72,0.015,22,0.041,80,37642,0,0.015300000000024738
"{'x': 293.9181213378906, 'y': 435.67156982421875, 'z': -20377.400482177734, 'heading': 0.5500807166099548, 'pitch': 0.00018923418247140944, 'roll': -8.101362618617713e-05}",49.38478307907151,7.604113445115697,435.7,5.9,954,24.514,"{'x': -0.000637687044, 'y': -0.00487948535, 'z': -0.3103753}",683256.063,9.72,855.1893,30,819,0.0,0,1,4.36,0.018,23,0.048,80,37643,0,0.018000000000029104
"{'x': 294.4809265136719, 'y': 435.6708068847656, 'z': -20375.66860961914, 'heading': 0.5500752329826355, 'pitch': 0.0001207805034937337, 'roll': -5.1036688091699034e-05}",49.384767521466785,7.604121182771828,435.7,6.9,1117,24.514,"{'x': 0.00340486737, 'y': 0.002140047, 'z': -0.2557777}",683256.1,11.16,855.1862,30,821,0.0,0,1,6.28,0.021,24,0.056,80,37644,0,0.021100000000046748
"{'x': 295.1222229003906, 'y': 435.6694641113281, 'z': -20373.69418334961, 'heading': 0.5500636696815491, 'pitch': 3.900796946254559e-05, 'roll': -3.832494985545054e-05}",49.384749784974964,7.604129999554494,435.7,7.7,1244,24.514,"{'x': -0.00114706228, 'y': 0.00116180815, 'z': -0.1957711}",683256.1,12.6,855.1827,30,824,0.0,0,1,8.42,0.025,25,0.066,80,37645,0,0.02460000000007767
"{'x': 295.8248596191406, 'y': 435.6694641113281, 'z': -20371.529235839844, 'heading': 0.5500365495681763, 'pitch': 0.00014388930867426097, 'roll': 2.6865409381571226e-05}",49.38473033700955,7.604139659666996,435.7,8.4,1360,24.514,"{'x': 0.000279513653, 'y': -0.00573773775, 'z': -0.246084183}",683256.1,15.84,855.1783,43,826,0.0,0,1,10.75,0.029,26,0.077,80,37646,0,0.028999999999996362
"{'x': 296.625, 'y': 435.669677734375, 'z': -20369.063262939453, 'heading': 0.5499992370605469, 'pitch': 0.00022437170264311135, 'roll': 1.9314256860525347e-05}",49.38470818489942,7.604150660296325,435.7,9.5,1363,24.514,"{'x': -0.00246713636, 'y': 0.005003777, 'z': -0.2157805}",683256.1,15.84,855.1739,0,829,0.0,0,1,13.39,0.033,27,0.089,80,37647,0,0.03340000000002874
"{'x': 297.472412109375, 'y': 435.67132568359375, 'z': -20366.448760986328, 'heading': 0.5499481558799744, 'pitch': 0.0002250547258881852, 'roll': 7.919224299257621e-05}",49.3846846985362,7.604162310835065,435.7,9.9,1024,24.514,"{'x': -0.00187741756, 'y': -0.002361068, 'z': -0.202281639}",683256.1,8.28,855.1716,43,832,0.0,0,3,16.14,0.036,28,0.095,80,37648,0,0.03570000000001983
"{'x': 298.3928527832031, 'y': 435.6743469238281, 'z': -20363.60531616211, 'heading': 0.5499128699302673, 'pitch': 0.0004110255977138877, 'roll': 0.00012495451665017754}",49.384659155553585,7.604174965397832,435.7,11.2,1151,24.514,"{'x': -0.000399919227, 'y': -0.0044397735, 'z': -0.377756625}",683256.1,16.92,855.1669,43,834,0.0,0,3,19.25,0.04,29,0.108,80,37649,0,0.0403999999999769
"{'x': 299.4327697753906, 'y': 435.6776123046875, 'z': -20360.39794921875, 'heading': 0.5499151945114136, 'pitch': 0.000374066672520712, 'roll': 0.00022486499801743776}",49.38463034341791,7.604189262565726,435.7,12.5,1293,24.514,"{'x': -0.009753564, 'y': 0.00180859119, 'z': -0.3743476}",683256.1,18.72,855.1617,43,837,0.0,0,3,22.72,0.046,30,0.122,80,37650,0,0.045600000000035834
"{'x': 300.59429931640625, 'y': 435.6820373535156, 'z': -20356.832427978516, 'heading': 0.5499779582023621, 'pitch': 0.00046088595991022885, 'roll': 0.0002367798879276961}",49.38459831394216,7.604205231708444,435.7,13.8,1421,24.514,"{'x': 0.00225791568, 'y': 0.0007808184, 'z': -0.3195783}",683256.1,20.52,855.156,43,839,0.0,0,3,26.55,0.051,31,0.137,80,37651,0,0.051300000000082946
"{'x': 301.8520202636719, 'y': 435.6867980957031, 'z': -20352.97235107422, 'heading': 0.5500654578208923, 'pitch': 0.00031198785291053355, 'roll': 0.0001501503138570115}",49.38456363843997,7.604222523326604,435.7,14.7,1196,24.514,"{'x': 0.0065504564, 'y': 0.0108260941, 'z': -0.125584543}",683256.1,10.08,855.1532,0,842,0.0,0,5,30.63,0.054,32,0.144,80,37652,0,0.05410000000006221
"{'x': 303.17596435546875, 'y': 435.69024658203125, 'z': -20348.91522216797, 'heading': 0.5501327514648438, 'pitch': 0.0002348067209823057, 'roll': 8.951342169893906e-05}",49.38452719279762,7.604240725405333,435.7,15.1,999,24.514,"{'x': 0.00387567375, 'y': 0.00255508348, 'z': -0.190363511}",683256.1,11.88,855.1499,43,845,0.0,0,5,34.82,0.057,33,0.153,80,37653,0,0.05740000000002965
"{'x': 304.5651550292969, 'y': 435.6898193359375, 'z': -20344.659637451172, 'heading': 0.5501326322555542, 'pitch': 0.00014662138710264117, 'roll': 6.978176679695025e-05}",49.38448896440455,7.604259824518484,435.7,16.0,1062,24.514,"{'x': 0.0331199169, 'y': 0.000526987249, 'z': -0.2733938}",683256.1,16.2,855.1454,43,847,0.0,0,5,39.26,0.062,34,0.165,80,37654,0,0.061900000000036925
"{'x': 306.0185546875, 'y': 435.682861328125, 'z': -20340.20053100586, 'heading': 0.5501463413238525, 'pitch': -0.00016214109200518578, 'roll': -5.25545074196998e-05}",49.38444890775305,7.6042798064007755,435.7,17.1,1130,24.514,"{'x': 0.00564168068, 'y': 0.0147078577, 'z': -0.287916958}",683256.1,16.56,855.1408,43,849,0.0,0,5,44.01,0.067,35,0.178,80,37655,0,0.0665000000000191
"{'x': 307.56427001953125, 'y': 435.674072265625, 'z': -20335.46029663086, 'heading': 0.5501676201820374, 'pitch': 3.1608597055310383e-05, 'roll': 2.9369812182267196e-05}",49.38440632569793,7.604301057473491,435.7,18.1,1198,24.514,"{'x': 0.00369038386, 'y': -0.03873372, 'z': -0.276603937}",683256.1,17.64,855.1359,43,852,0.0,0,5,49.04,0.071,36,0.191,80,37656,0,0.07140000000003965
"{'x': 309.1974182128906, 'y': 435.6691589355469, 'z': -20330.449829101562, 'heading': 0.5501668453216553, 'pitch': 5.171970769879408e-05, 'roll': 0.00016441782645415515}",49.3843613161082,7.604323510605897,435.7,19.1,1263,24.514,"{'x': -0.002075484, 'y': -0.0130115608, 'z': -0.26709345}",683256.1,18.72,855.1307,43,854,0.0,0,5,54.35,0.077,37,0.205,80,37657,0,0.0765999999999849
"{'x': 310.9158020019531, 'y': 435.6644287109375, 'z': -20325.179962158203, 'heading': 0.5501643419265747, 'pitch': -2.8269392714719288e-05, 'roll': 0.00010347735951654613}",49.38431397630454,7.604347135589164,435.7,20.0,1325,24.514,"{'x': -0.00180792809, 'y': 0.009068912, 'z': -0.257992148}",683256.1,20.16,855.1251,46,857,0.0,0,5,59.91,0.082,38,0.219,80,37658,0,0.08220000000005712
"{'x': 312.7181091308594, 'y': 435.65283203125, 'z': -20319.643585205078, 'heading': 0.5500364303588867, 'pitch': -0.00022365074255503714, 'roll': 3.559287142707035e-05}",49.38426424241168,7.604371914381907,435.7,21.1,1397,24.514,"{'x': 0.000887312344, 'y': 0.008672822, 'z': -0.321643859}",683256.1,24.12,855.1184,52,860,0.0,0,5,65.77,0.089,39,0.237,80,37659,0,0.08890000000008058
"{'x': 314.6116027832031, 'y': 435.6324157714844, 'z': -20313.798889160156, 'heading': 0.5499231219291687, 'pitch': -0.0004085211839992553, 'roll': 0.00011235661077080294}",49.38421173885396,7.604397946841091,435.6,22.2,1263,24.514,"{'x': -0.004992063, 'y': 0.006586695, 'z': -0.224104792}",683256.2,16.56,855.1138,0,863,0.0,0,5,71.94,0.094,40,0.25,80,37660,0,0.09350000000006276
"{'x': 316.5974426269531, 'y': 435.60870361328125, 'z': -20307.659606933594, 'heading': 0.5498131513595581, 'pitch': -0.0005530555499717593, 'roll': 5.471740223583765e-05}",49.38415658899566,7.6044252489102675,435.6,22.7,980,24.514,"{'x': -0.007737267, 'y': 0.008134825, 'z': -0.1772651}",683256.2,10.8,855.1108,52,865,0.0,0,7,78.25,0.096,41,0.258,80,37661,0,0.09649999999999181
"{'x': 318.57330322265625, 'y': 435.5770568847656, 'z': -20301.535217285156, 'heading': 0.5497034788131714, 'pitch': -0.0006996390293352306, 'roll': 6.101635517552495e-05}",49.38410157291905,7.604452413781007,435.6,23.6,1018,24.514,"{'x': -0.003215813, 'y': -0.00132579252, 'z': -0.274263352}",683256.2,17.64,855.1059,52,867,0.0,0,7,84.81,0.101,42,0.271,80,37662,0,0.10140000000001237
"{'x': 320.6602478027344, 'y': 435.5351867675781, 'z': -20295.036834716797, 'heading': 0.549380362033844, 'pitch': -0.0008138929260894656, 'roll': 0.00011023166007362306}",49.38404319722224,7.604481105875926,435.5,24.7,1064,24.514,"{'x': 0.00286959717, 'y': -0.0005188624, 'z': -0.303346843}",683256.2,19.08,855.1006,52,869,0.0,0,7,91.67,0.107,43,0.285,80,37663,0,0.1067000000000462
"{'x': 322.8213806152344, 'y': 435.48388671875, 'z': -20288.23321533203, 'heading': 0.5488532781600952, 'pitch': -0.0011333560105413198, 'roll': 0.00025867443764582276}",49.38398207954901,7.604510817938422,435.5,25.8,1113,24.514,"{'x': 0.00323383254, 'y': 0.005542728, 'z': -0.321151674}",683256.2,19.44,855.0952,52,872,0.0,0,7,98.84,0.112,44,0.299,80,37664,0,0.11210000000005493
"{'x': 325.0618591308594, 'y': 435.4187927246094, 'z': -20281.111755371094, 'heading': 0.5484575033187866, 'pitch': -0.0012658616760745645, 'roll': 4.337169957580045e-05}",49.38391810667835,7.604541620875332,435.4,27.0,1162,24.514,"{'x': -0.0183236413, 'y': 0.008882482, 'z': -0.321927041}",683256.2,20.52,855.0895,52,874,0.0,0,7,106.34,0.118,45,0.315,80,37665,0,0.11779999999998836
"{'x': 327.4378662109375, 'y': 435.34417724609375, 'z': -20273.546966552734, 'heading': 0.5484265089035034, 'pitch': -0.001357613829895854, 'roll': -0.0001084482209989801}",49.38385015133503,7.604574287109654,435.3,28.2,1214,24.514,"{'x': -0.0213170052, 'y': 0.0205434076, 'z': -0.324985564}",683256.2,21.96,855.0834,52,877,0.0,0,7,114.17,0.124,46,0.331,80,37666,0,0.12390000000004875
"{'x': 329.8929443359375, 'y': 435.2632141113281, 'z': -20265.786743164062, 'heading': 0.548910915851593, 'pitch': -0.0012615738669410348, 'roll': -1.1459539564384613e-05}",49.38378044038113,7.604608040442286,435.3,29.3,1265,24.514,"{'x': -0.0944083855, 'y': -0.00163183769, 'z': -0.31117487}",683256.2,22.32,855.0772,51,879,0.0,0,7,122.31,0.13,47,0.347,80,37667,0,0.13010000000008404
"{'x': 332.4994812011719, 'y': 435.1780090332031, 'z': -20257.732299804688, 'heading': 0.5498257875442505, 'pitch': -0.0015685908729210496, 'roll': 0.00016688428877387196}",49.38370808641635,7.604643876086347,435.2,30.5,1313,24.514,"{'x': -0.0294330828, 'y': -0.01722692, 'z': -0.30507493}",683256.2,23.4,855.0707,51,882,0.0,0,7,130.78,0.137,48,0.365,80,37668,0,0.13660000000004402
"{'x': 335.2153015136719, 'y': 435.0821533203125, 'z': -20249.376342773438, 'heading': 0.5503737926483154, 'pitch': -0.0014285719953477383, 'roll': -9.679895447334275e-05}",49.38363302392056,7.60468121420013,435.1,31.6,1361,24.514,"{'x': 0.0253715646, 'y': -0.00187691674, 'z': -0.302740276}",683256.25,23.76,855.0641,51,885,0.0,0,7,139.56,0.143,49,0.382,60,37669,0,0.1431999999999789
"{'x': 338.05706787109375, 'y': 434.9910583496094, 'z': -20240.74169921875, 'heading': 0.5506152510643005, 'pitch': -0.0015833136858418584, 'roll': 0.0001240058772964403}",49.38355545795259,7.604720283867261,435.0,32.7,1406,24.514,"{'x': 0.0100726569, 'y': 0.007784612, 'z': -0.281567931}",683256.25,24.48,855.0573,51,888,0.0,0,7,148.64,0.15,50,0.4,60,37670,0,0.14999999999997726
"{'x': 340.966552734375, 'y': 434.8878479003906, 'z': -20231.84326171875, 'heading': 0.5499613285064697, 'pitch': -0.0016883468488231301, 'roll': 0.0004366388020571321}",49.38347552229413,7.604760284553747,434.9,33.5,1162,24.514,"{'x': 0.00529426336, 'y': -0.03898604, 'z': -0.138791442}",683256.25,9.36,855.0547,18,890,0.0,0,8,157.95,0.153,51,0.407,60,37671,0,0.15260000000000673
"{'x': 343.97119140625, 'y': 434.8060607910156, 'z': -20222.62825012207, 'heading': 0.5502734184265137, 'pitch': -0.0011034549679607153, 'roll': 0.001537779113277793}",49.383392742815175,7.6048015934503965,434.8,34.0,1187,24.514,"{'x': 0.08613477, 'y': 0.0311670024, 'z': -0.144736946}",683256.25,20.16,855.0491,51,893,0.0,0,8,167.39,0.158,52,0.422,60,37672,0,0.15820000000007894
"{'x': 346.923828125, 'y': 434.70794677734375, 'z': -20213.172760009766, 'heading': 0.5472196936607361, 'pitch': -0.0017570661148056388, 'roll': 0.0008285777876153588}",49.383307803090844,7.604842187404738,434.7,35.0,1218,24.514,"{'x': -0.00928953849, 'y': -0.15420267, 'z': -0.2984945}",683256.25,22.32,855.0429,51,895,0.0,0,8,177.11,0.164,53,0.439,60,37673,0,0.16440000000000055
"{'x': 349.7306213378906, 'y': 434.59442138671875, 'z': -20203.564575195312, 'heading': 0.5444812774658203, 'pitch': -0.001700489316135645, 'roll': 0.0002892205666285008}",49.38322149169294,7.604880776247993,434.6,35.9,1251,24.514,"{'x': 0.0586307757, 'y': -0.01535018, 'z': -0.245786667}",683256.25,21.96,855.0368,51,898,0.0,0,8,187.08,0.171,54,0.455,60,37674,0,0.17050000000006094
"{'x': 352.3834228515625, 'y': 434.49334716796875, 'z': -20193.63444519043, 'heading': 0.5401905179023743, 'pitch': -0.0013414111454039812, 'roll': 0.000292901269858703}",49.38313228822542,7.6049172479557505,434.5,36.8,1284,24.514,"{'x': -0.01658108, 'y': -0.00107657956, 'z': -0.270340919}",683256.3,22.68,855.0305,51,901,0.0,0,8,197.3,0.177,55,0.472,60,37675,0,0.17680000000007112
"{'x': 354.85809326171875, 'y': 434.3799133300781, 'z': -20183.38673400879, 'heading': 0.5372485518455505, 'pitch': -0.0017771392595022917, 'roll': 0.00034204067196696997}",49.383040231890696,7.604951270650449,434.4,37.8,1316,24.514,"{'x': 0.0109088421, 'y': -0.1076913, 'z': -0.236413658}",683256.3,23.76,855.0239,51,903,0.0,0,8,207.8,0.183,56,0.49,60,37676,0,0.183400000000006
"{'x': 357.294677734375, 'y': 434.2232666015625, 'z': -20172.850799560547, 'heading': 0.5357274413108826, 'pitch': -0.0021547728683799505, 'roll': 0.000700435892213136}",49.38294558641415,7.60498476972543,434.2,38.8,1350,24.514,"{'x': 0.00115668378, 'y': -0.0355353132, 'z': -0.246353313}",683256.3,23.76,855.0173,51,906,0.0,0,8,218.58,0.19,57,0.507,60,37677,0,0.19000000000005457
"{'x': 359.7019958496094, 'y': 434.0759582519531, 'z': -20162.018280029297, 'heading': 0.5344184637069702, 'pitch': -0.0019266444724053144, 'roll': 0.0005716488813050091}",49.382848276680676,7.6050178664355785,434.1,39.7,1385,24.514,"{'x': 0.07956597, 'y': -0.02819318, 'z': -0.245512113}",683256.3,24.48,855.0105,52,909,0.0,0,8,229.61,0.197,58,0.525,60,37678,0,0.19680000000005293
"{'x': 362.0421447753906, 'y': 433.8918151855469, 'z': -20150.883712768555, 'heading': 0.5322940945625305, 'pitch': -0.0027335553895682096, 'roll': 0.00040214633918367326}",49.38274825361868,7.605050039678579,433.9,40.7,1155,24.514,"{'x': 0.00621276163, 'y': -0.0105733033, 'z': -0.21794796}",683256.3,15.12,855.0063,0,912,0.0,0,8,240.92,0.201,59,0.537,60,37679,0,0.20100000000002183
"{'x': 364.28472900390625, 'y': 433.6728210449219, 'z': -20139.48486328125, 'heading': 0.5303452610969543, 'pitch': -0.003186966059729457, 'roll': 0.0008864067494869232}",49.38264585647992,7.605080871565617,433.7,41.6,1138,24.514,"{'x': -0.003199107, 'y': 0.0304830372, 'z': -0.283799917}",683256.3,18.72,855.0011,60,914,0.0,0,9,252.48,0.206,60,0.551,60,37680,0,0.20620000000008076
"{'x': 366.4977722167969, 'y': 433.4119873046875, 'z': -20127.583068847656, 'heading': 0.5291336178779602, 'pitch': -0.003534091403707862, 'roll': 0.0007671061321161687}",49.382538941330495,7.60511129731172,433.4,42.8,1170,24.514,"{'x': -0.06688803, 'y': 0.0213203318, 'z': -0.343740761}",683256.4,23.4,854.9946,56,917,0.0,0,9,264.37,0.213,61,0.568,60,37681,0,0.21270000000004075
"{'x': 368.74639892578125, 'y': 433.15435791015625, 'z': -20115.5225982666, 'heading': 0.5292782187461853, 'pitch': -0.0030631879344582558, 'roll': 0.0006544080097228289}",49.38243060077551,7.605142212273041,433.2,44.0,1205,24.514,"{'x': -0.000694694, 'y': -0.0102992579, 'z': -0.3389169}",683256.4,22.68,854.9883,56,919,0.0,0,9,276.59,0.219,62,0.585,60,37682,0,0.21900000000005093
"{'x': 371.05828857421875, 'y': 432.8857421875, 'z': -20103.114868164062, 'heading': 0.5293096899986267, 'pitch': -0.0033529018983244896, 'roll': 0.0007587581058032811}",49.38231914074944,7.605173996996923,432.9,45.3,1239,24.514,"{'x': 0.000735725742, 'y': -0.0070702, 'z': -0.342596352}",683256.4,24.12,854.9816,56,922,0.0,0,9,289.17,0.226,63,0.603,60,37683,0,0.2257000000000744
"{'x': 373.4199523925781, 'y': 432.61590576171875, 'z': -20090.362014770508, 'heading': 0.5290327072143555, 'pitch': -0.003158658742904663, 'roll': 0.0008338142652064562}",49.38220458044227,7.6052064660347165,432.6,46.5,1272,24.514,"{'x': -0.0109754549, 'y': 0.00713276258, 'z': -0.3394148}",683256.4,24.48,854.9748,56,925,0.0,0,9,302.09,0.233,64,0.621,60,37684,0,0.23250000000007276
